ＪＰＭ－ＪＰＭジャパンマイスター	ＪＰモルガン・アセット・マネジメント	-6.60%	null	null	1.815%	20,628百万円	日本の株式（全上場銘柄）の中から、時価総額にこだわらず、成長性があり、かつ株価が割安と判断される銘柄を中心に選定して投資します。銘柄の選定は、運用チームが行う企業取材に基づくボトムアップ・アプローチ方式で行います。ファンドの運用はファミリーファンド方式により、マザーファンドを通じて行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=217311137&int_fd=fund:psearch:search_result
大和－ダイワ・ライフ・バランス５０	大和アセットマネジメント	+0.24%	2005/06/06	無期限	0.22%	20,576百万円	内外の株式および債券に投資します。日本株式30％、日本債券40％、外国株式20％、外国債券10％を標準組入比率とし、合成ベンチマークに連動する投資成果をめざした運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=204314056&int_fd=fund:psearch:search_result
ニッセイ－ニッセイ短期インド債券ファンド（毎月決算型）	ニッセイアセットマネジメント	+10.02%	2014/08/29	2024/07/16	1.584%	20,478百万円	インド・ルピー建ての債券等に投資することにより、利息収入を中心とした収益の確保をめざします。残存期間の短い債券を中心にポートフォリオを構築し、金利変動にともなう価格変動リスクの低減をめざします。｢毎月決算型」と「年２回決算型」の２つのファンドから選択できます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=229312148&int_fd=fund:psearch:search_result
フランクリン－ＬＭ・アメリカ高配当株ファンド（毎月分配型）	フランクリン・テンプルトン・ジャパン	+13.18%	null	null	1.914%	20,457百万円	米国の金融商品取引所に上場している高配当株等に投資します。主に米国の金融商品取引所に上場している株式、ＭＬＰ（マスター・リミテッド・パートナーシップ）および不動産投資信託を含む投資信託証券に投資します。主に配当利回りに着目し、相対的に配当利回りの高い銘柄を中心に投資します。毎月分配型、3ヶ月決算型、年2回決算型の3つのコースがあります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=253311133&int_fd=fund:psearch:search_result
あおぞら－あおぞら・新グローバル・コア・ファンド（限定追加型）２０２１－Ｉ	あおぞら投信	-4.35%	2021/04/23	2031/04/21	通常時1.3426%程度／低リスク運用時0.8918%程度	20,432百万円	日本を含む世界の株式と債券に幅広く投資を行います。投資にあたっては、サステナビリティ（持続可能性）を考慮します。株式の実質的な組入比率を計画的に段階的に引き上げることで買付時期の分散を図ります。基準価額が一定水準（13,000円）以上になった場合は安定運用に切り替えていくことを基本とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=2AE311214&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－ｅＭＡＸＩＳ全世界株式インデックス	三菱ＵＦＪ国際投信	+3.64%	null	null	0.66%以内	20,397百万円	ＭＳＣＩオール・カントリー・ワールド・インデックス（除く日本、配当込み、円換算ベース）と連動する投資成果をめざして運用を行います。日本を除く先進国ならびに新興国の株式等（ＤＲ（預託証書）を含みます。）への投資を行います。運用は主に「外国株式インデックスマザーファンド」ならびに「新興国株式インデックスマザーファンド」への投資を通じて、日本を除く先進国および新興国の株式に実質的に投資を行うファミリーファンド方式により行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203312107&int_fd=fund:psearch:search_result
日興－日興五大陸株式ファンド	日興アセットマネジメント	-2.59%	null	null	1.21％	20,385百万円	信託財産の高い成長を求め、新興国を含めた海外の株式を対象に幅広く分散投資を行ないます。基本投資配分比率は先進国に80％、新興国に20％とします。年4回の決算時に、実績に応じた収益分配を行なうことをめざします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=202311066&int_fd=fund:psearch:search_result
日興－インデックスファンドＴＯＰＩＸ（日本株式）	日興アセットマネジメント	-0.10%	null	null	0.682%	20,347百万円	主として、「インデックスマザーファンドTOPIX」への投資を通じて、わが国の金融商品取引所に上場されている株式に投資を行ない、TOPIX（東証株価指数）の動きに連動する投資成果をめざします。中長期にわたって保有することで、日本経済の成長を享受することが期待できます。株式の実質組入比率は高位を保ちます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20231N01A&int_fd=fund:psearch:search_result
東京海上－東京海上・宇宙関連株式ファンド（為替ヘッジなし）	東京海上アセットマネジメント	-7.21%	2018/09/12	2028/07/07	1.8425%	20,337百万円	日本を含む世界の取引所に上場されている株式等の中から、成長が期待される宇宙関連企業の株式等に投資します。銘柄の選定にあたっては、高い技術力や競争力等を持つ宇宙関連企業と判断する銘柄の中からファンダメンタルズ分析を考慮して行います。外貨建資産については、原則として為替ヘッジを行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=249311189&int_fd=fund:psearch:search_result
日興－日興・ＣＳ世界高配当株式ファンド（毎月分配型）	日興アセットマネジメント	+13.06%	2005/02/15	無期限	1.21%	20,305百万円	世界各国の配当利回りの高い企業の株式を中心に、同時に株式益回りの高い企業など、配当余力が高いと考えられる企業の株式に分散投資を行なうことで、安定的な配当収入を得ながら信託財産の成長をめざします。世界各国の高配当利回り株式の比較的高い配当利回りを直接享受することを目的とするため、原則として為替ヘッジは行ないません。毎月分配型は毎月（原則18日）、資産成長型は年1回（原則11月18日）決算を行ないます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=202311052&int_fd=fund:psearch:search_result
東京海上－東京海上・グローバルヘルスケアＲＥＩＴオープン（年１回決算型）	東京海上アセットマネジメント	+9.62%	null	null	1.749%	20,192百万円	世界（日本を含む。）の金融商品取引所に上場されているヘルスケア関連のREITに投資を行います。運用にあたっては、流動性、配当利回り、配当の安定性・成長性等を勘案して銘柄の選定を行い、バリュエーション面、ファンダメンタルズ面、ヘルスケア関連の業界動向や各国の政策動向等を勘案してポートフォリオを構築します。為替ヘッジの有無と決算頻度の異なる4つのファンドからお選びいただけます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=24931215B&int_fd=fund:psearch:search_result
三井住友ＤＳ－三井住友・ＤＣ外国リートインデックスファンド	三井住友ＤＳアセットマネジメント	+4.00%	2016/09/23	無期限	0.297%以内	20,079百万円	日本を除く世界各国において上場（準ずるものを含みます）している不動産投資信託（リート）に投資し、Ｓ＆Ｐ先進国ＲＥＩＴ指数（除く日本、配当込み、円換算ベース）に連動する投資成果を目指して運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=279314169&int_fd=fund:psearch:search_result
Ｏｎｅ－ＭＨＡＭ物価連動国債ファンド	アセットマネジメントＯｎｅ	+2.85%	2004/06/01	無期限	0.66％以内	19,963百万円	わが国の物価連動国債を主要投資対象とし、長期的に物価の動きに追随する投資成果を目指して運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=247311046&int_fd=fund:psearch:search_result
ＧＳ－ＧＳ	ゴールドマン・サックス・アセット・マネジメント	-14.84%	2015/06/17	無期限	1.683%	19,861百万円	長期にわたり持続的な成長が期待できる日本の上場株式に投資します。個別企業の分析を重視したボトムアップ手法により銘柄選択を行います。確信度の高い25～40銘柄程度に厳選してポートフォリオを構築します。原則として、毎月の決算時に、利子・配当等収益および売買益を中心に収益分配を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=235311156&int_fd=fund:psearch:search_result
ＳＢＩ－ＥＸＥ－ｉ先進国株式ファンド	ＳＢＩアセットマネジメント	+4.28%	2013/05/13	無期限	0.302%程度	19,749百万円	ＥＴＦ（上場投資信託）への投資を通じて、先進国（日本を除く）の株式へ投資します。先進国（日本を除く）の株式市場の値動きと同等の投資成果を目指します。参考指標は、FTSEKaigai（カイガイ）・インデックス（円換算ベース）とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=289311135&int_fd=fund:psearch:search_result
三井住友ＤＳ－日興エドモン・ドゥ・ロスチャイルド・ラグジュアリーファンド	三井住友ＤＳアセットマネジメント	-6.86%	null	null	1.8915%程度	19,598百万円	主として、欧州のラグジュアリー株式に投資することにより、信託財産の中長期的な成長を目指して運用を行います。運用は、ラグジュアリー株式への投資に強みを持つエドモン・ドゥ・ロスチャイルド・アセット・マネジメント（フランス）が行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=279312136&int_fd=fund:psearch:search_result
Ｏｎｅ－新光ブラジル債券ファンド	アセットマネジメントＯｎｅ	+34.61%	2008/12/22	2023/12/08	1.57%程度	19,585百万円	主としてブラジルレアル建てのブラジル国債に実質的に投資を行い、長期的に安定した収益の確保と投資信託財産の成長を目指して運用を行います。原則として、毎月8日の決算時に、収益の分配を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=24731108C&int_fd=fund:psearch:search_result
ファイブスター－ベトナム・ロータス・ファンド	ファイブスター投信投資顧問	+12.11%	null	null	2.167%	19,530百万円	ベトナムの取引所に上場しているベトナム株式、ならびに世界各国・地域（日本を含む。）の取引所に上場しているベトナム関連企業の株式等に投資します。銘柄選択は、企業収益の成長性・財務健全性・流動性等を勘案して柔軟に行います。実質外貨建資産については、原則として為替ヘッジを行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=2AB311171&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－米国エネルギーＭＬＰオープン（毎月決算型）為替ヘッジなし	三菱ＵＦＪ国際投信	+38.12%	2013/06/28	2023/06/09	2.108%程度	19,513百万円	主にエネルギーや天然資源に関連するＭＬＰ等を主要投資対象とします。「為替ヘッジあり」および「為替ヘッジなし」の計2本のファンドで構成されています。毎月決算を行い、収益の分配を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203318136&int_fd=fund:psearch:search_result
明治安田－パン・パシフィック外国債券オープン	明治安田アセットマネジメント	+5.18%	2003/08/29	無期限	1.1%	19,442百万円	環太平洋先進諸国の国債、州債、政府保証債、政府機関債および国際機関債を主要投資対象とします。毎月決算を行い、原則として収益分配を実施します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=212311038&int_fd=fund:psearch:search_result
大和－ｉＦｒｅｅレバレッジ	大和アセットマネジメント	-24.84%	2018/08/31	無期限	0.99%	19,286百万円	株式の組入総額と株価指数先物取引の買建玉の時価総額の合計額が、原則として、信託財産の純資産総額の2倍程度になるように調整することにより、日々の基準価額の値動きがS&amp;P500指数（米ドルベース）の値動きの2倍程度となることをめざします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=204315188&int_fd=fund:psearch:search_result
ＳＯＭＰＯ－好配当グローバルＲＥＩＴプレミアム・ファンド	ＳＯＭＰＯアセットマネジメント	-1.09%	2013/01/29	2027/12/16	1.938%程度	19,247百万円	主として、日本を含む世界各国の取引所に上場されている相対的に利回りが高いと判断されるＲＥＩＴ及び不動産関連の株式等を実質的な主要投資対象とします。また、ＲＥＩＴプレミアム（カバードコール戦略）の活用により、オプションのプレミアム収入の獲得を目指し、ファンドのトータルリターンの向上を目指します。相対的に金利水準が高く、成長性が高いと考えられる6通貨の為替取引を行い、為替取引によるプレミアムの獲得を目指します。原則、毎月の決算時に収益の分配を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=245313131&int_fd=fund:psearch:search_result
農林中金－農林中金＜パートナーズ＞長期厳選投資	農林中金全共連アセットマネジメント	+2.24%	2017/07/05	無期限	0.99%	19,133百万円	米国の上場株式を主要投資対象とします。徹底したファンダメンタル・ボトムアップアプローチにより持続可能なキャッシュ・フロー創出能力を有する「構造的に強靭な企業」を見出し、企業の本源的価格を算出して妥当なバリュエーションレベルで長期厳選投資を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=225311177&int_fd=fund:psearch:search_result
ＨＳＢＣ－ＨＳＢＣ	ＨＳＢＣアセットマネジメント	-5.79%	null	null	1.303％程度	19,106百万円	中長期的な市場見通しに基づき世界の様々な資産（株式、債券等）に分散投資し、定期的にかつ必要に応じて資産配分の見直しを行うことでファンドのリスクをコントロールし、信託財産の中長期的な成長を目指します。リスクの違いに応じて、3つのタイプのファンド（コース）から選択できます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=251313159&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－スマート・クオリティ・オープン（安定成長型）	三菱ＵＦＪ国際投信	-0.25%	null	null	1.79%±0.1%程度	19,093百万円	世界各国の株式・債券・リートの８資産に分散投資を行います。リスク許容度に応じて、目標リスク水準の異なる「安定型」、「安定成長型」、「成長型」の３つのファンドからお選びいただけます。原則として為替ヘッジは行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20331514B&int_fd=fund:psearch:search_result
野村－高利回り社債オープン（毎月分配型）	野村アセットマネジメント	+4.26%	2004/11/12	無期限	1.87%	18,913百万円	マザーファンドを通じて、米国ドル建ての高利回り事業債（ハイ・イールド・ボンド）を実質的な投資対象とします。ハイ・イールド・ボンドとは、債券等の格付機関によって格付けされる債券の信用度でＢＢ格以下に格付されている事業債をいいます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20131104B&int_fd=fund:psearch:search_result
日興－グローバルＣｏＣｏ債ファンド	日興アセットマネジメント	-10.17%	2014/10/01	2024/08/19	1.785％程度	18,843百万円	利回り水準の高さに着目し、主に世界の金融機関が発行するCoCo債を投資対象とします。CoCo債（ContingentConvertibleBonds：偶発転換社債）とは、発行体である金融機関の自己資本比率があらかじめ定められた水準を下回った場合等に、元本の一部または全部が削減、または強制的に株式に転換される等の仕組みを有する証券です。為替ヘッジによって為替変動リスクの低減を図ります。また原則毎月収益分配を行うことを目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20231214A&int_fd=fund:psearch:search_result
Ｏｎｅ－ＭＨＡＭ	アセットマネジメントＯｎｅ	-3.24%	2004/06/04	無期限	1.1%	18,840百万円	主として、J-REITアクティブマザーファンド受益証券への投資を通じて、我が国の証券取引所に上場（これに準じる場合を含みます。）している不動産投資信託証券（Ｊ-REIT）に投資します。また、不動産市況およびJ-REIT個別銘柄の調査・分析に基づく銘柄選択により付加価値の獲得を追及します。原則として、毎月安定した収益分配を行う事を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=247314046&int_fd=fund:psearch:search_result
大和－ｉＦｒｅｅＮＥＸＴ	大和アセットマネジメント	-15.91%	null	null	0.7755%	18,799百万円	米国上場企業の株式に投資し、ＮＹＳＥＦＡＮＧ＋指数（円ベース）の動きに連動した投資成果をめざします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=204311181&int_fd=fund:psearch:search_result
イーストスプリ－イーストスプリング米国高利回り社債オープン	イーストスプリング・インベストメンツ	+4.98%	2003/01/30	無期限	1.815%	18,780百万円	イーストスプリング米国高利回り社債オープンマザーファンドへの投資を通じて、主として米国の高利回り社債に投資を行います。米国の高利回り社債に投資することにより、高い金利収入の確保とともに、証券の値上り益の獲得を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=283311031&int_fd=fund:psearch:search_result
フランクリン－ＬＭ・オーストラリア高配当株ファンド（年２回決算型）	フランクリン・テンプルトン・ジャパン	+19.93%	null	null	1.826%	18,725百万円	オーストラリアの株式市場に上場している高配当株等に投資します。主に配当利回りに着目し、相対的に配当利回りの高い銘柄を中心に投資します。毎決算時に収益分配を行います。毎月分配型と年2回決算型のコースがあります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=253311136&int_fd=fund:psearch:search_result
岡三－米国短期ハイ・イールド債券オープン	岡三アセットマネジメント	+10.31%	2013/09/17	2023/09/25	1.873%程度	18,714百万円	投資信託証券への投資を通じて、主に米国企業の発行する米ドル建ての短期ハイ・イールド債券に実質的に投資を行います。投資にあたっては、ハイ・イールド債券を中心に投資し、価格変動リスクと信用リスクの低減に重点を置きポートフォリオを構築します。ポートフォリオのデュレーションは、原則として1年半～2年程度とすることを目標とします。なお、バンク・ローンに投資する場合があります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=209312139&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－ｅＭＡＸＩＳ	三菱ＵＦＪ国際投信	+3.83%	2019/10/31	無期限	0.22％以内	18,644百万円	Ｓ＆Ｐ先進国ＲＥＩＴインデックス（除く日本、配当込み、円換算ベース）に連動する投資成果をめざして運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20331219A&int_fd=fund:psearch:search_result
野村－野村インデックスファンド・内外７資産バランス・為替ヘッジ型	野村アセットマネジメント	-8.24%	null	null	0.55%以内	18,636百万円	国内および外国の各株式、国内、外国および新興国の各債券、国内および外国の各不動産投資信託証券（REIT）を実質的な主要投資対象とします。ファンドにおける各マザーファンドへの投資比率は、原則として毎月リバランスを行ない、各マザーファンドの対象指数の月次リターンに、ファンドの各マザーファンドへの基本投資割合を掛け合わせた合成指数に連動する投資成果を目指して運用を行ないます。実質組入外貨建資産については、原則として為替ヘッジを行ないます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=201313139&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－エマージング・ソブリン・オープン（毎月決算型）	三菱ＵＦＪ国際投信	-3.09%	2003/08/08	2033/08/05	1.727%	18,377百万円	エマージング・ソブリン・オープンマザーファンド受益証券を通じて運用を行い、エマージング・カントリーのソブリン債券および準ソブリン債券を主要投資対象とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203312038&int_fd=fund:psearch:search_result
インベスコ－インベスコ	インベスコ・アセット・マネジメント	+4.66%	2003/02/28	無期限	1.32%	18,373百万円	当ファンドは、主要投資対象であるマザーファンド受益証券への投資を通じて、豪ドル建ての公社債等に投資します。中長期的に安定した収益の確保および投資信託財産の着実な成長を図ることを目標に運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=218311032&int_fd=fund:psearch:search_result
ブラックロック－ブラックロック・つみたて・グローバルバランスファンド	ブラックロック・ジャパン	+2.23%	null	null	0.6378%以内	18,292百万円	国内外の債券および株式ならびに海外の不動産投資信託証券を投資対象とし、各投資対象資産を代表する指数で構成される複合インデックスに連動する投資成果を目指します。基本投資割合は、各投資対象資産についてブラックロックが推計する長期的に期待される収益率およびリスク等をもとに最適化を行い、想定変動リスクの水準があらかじめ定めた目標値程度となるように決定されます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=248311181&int_fd=fund:psearch:search_result
日興－インデックスファンド海外株式（ヘッジなし）	日興アセットマネジメント	+3.70%	2001/10/17	無期限	0.924%	18,182百万円	主として、「海外株式インデックスMSCI-KOKUSAI（ヘッジなし）マザーファンド」受益証券を通じて、海外の株式に投資を行ない、MSCI-KOKUSAIインデックス（円ヘッジなし・円ベース）の動きに連動する投資成果をめざします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20231C01A&int_fd=fund:psearch:search_result
日興－グローバル・ロボティクス株式ファンド（為替ヘッジあり・１年決算型）	日興アセットマネジメント	-19.21%	2017/01/23	2025/07/22	1.936%	18,169百万円	世界各国の株式の中から主にロボティクス関連企業の株式に投資を行ないます。銘柄選定は、株式のアクティブ運用に注力するラザード社が、徹底した調査に基づき行ないます。外貨建て資産への投資にあたっては、原則として為替ヘッジを行います。年1回、決算を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=202311171&int_fd=fund:psearch:search_result
あおぞら－あおぞら・新グローバル・コア・ファンド（限定追加型）２０２０－ＩＩ	あおぞら投信	-2.78%	2020/10/30	2030/10/21	通常時1.3426%程度／低リスク運用時0.8918%程度	18,106百万円	日本を含む世界の株式と債券に幅広く投資を行います。投資にあたっては、サステナビリティ（持続可能性）を考慮します。株式の実質的な組入比率を計画的に段階的に引き上げることで買付時期の分散を図ります。基準価額が一定水準（13,000円）以上になった場合は安定運用に切り替えていくことを基本とします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=2AE31120A&int_fd=fund:psearch:search_result
ＧＳ－ＧＳ	ゴールドマン・サックス・アセット・マネジメント	+1.11%	2008/03/28	2028/03/22	1.823%程度	17,948百万円	エマージング諸国の現地通貨建て債券に分散投資を行います。外貨建資産については、原則として対円での為替ヘッジを行いません。相対的に高い金利収入と長期的な通貨価値の上昇を捉えることを追求します。原則として、毎月の決算時に分配を行います。また、年4回（3月、6月、9月、12月）の決算時には基準価額の水準に応じて追加的に分配を行う場合があります。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=235311083&int_fd=fund:psearch:search_result
ＪＰＭ－ＪＰＭグローバル・ＣＢ・オープン’９５	ＪＰモルガン・アセット・マネジメント	-19.31%	null	null	1.683%	17,893百万円	世界各国のCBに分散投資することにより安定した収益の確保および信託財産の着実な成長を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=117311951&int_fd=fund:psearch:search_result
Ｏｎｅ－ワールド・インフラ好配当株式ファンド（毎月決算型）	アセットマネジメントＯｎｅ	+33.67%	null	null	1.848%	17,524百万円	主として世界のピュア・インフラ企業が発行する上場株式などに実質的に投資します。企業の安定的な収益力などに着目します。マザーファンドの運用指図権限の全部または一部をAMPキャピタル・インベスターズ・リミテッドに委託します。分配方針の異なる(毎月決算型)／(成長型)から選択できます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=247318127&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－つみたて新興国株式	三菱ＵＦＪ国際投信	+2.81%	2017/08/16	無期限	0.374%	17,508百万円	新興国の株式等（ＤＲ（預託証書）を含む。）に投資し、ＭＳＣＩエマージング・マーケット・インデックス（配当込み、円換算ベース）と連動する投資成果をめざして運用を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=203314178&int_fd=fund:psearch:search_result
Ｏｎｅ－ゴールドマン・サックス社債／国際分散投資戦略ファンド２０１８－１１	アセットマネジメントＯｎｅ	-8.00%	2018/11/30	2028/12/11	0.385%以内＋成功報酬	17,507百万円	ゴールドマン・サックスが発行する円建債券に高位に投資し、設定日から約10年後の満期償還時の当ファンドの償還価額について、元本確保をめざします。国際分散投資戦略の収益により決定されるゴールドマン・サックス社債の利金を獲得することをめざします。ゴールドマン・サックス社債の利金収入から諸コスト等を差し引いた分配原資のなかから、年1回の決算時に分配を行うことをめざします。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=14721118B&int_fd=fund:psearch:search_result
日興－インデックスファンド２２５（日本株式）	日興アセットマネジメント	-0.68%	2001/10/31	無期限	0.253%	17,455百万円	日経平均株価（225種・東証）の動きに連動する投資成果をめざします。「バーラ日本株式モデル」に従って、東京証券取引所第一部上場全銘柄の中から、原則として200銘柄以上に投資します。株式の実質組入比率は高位を保ちます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20231O01A&int_fd=fund:psearch:search_result
Ｏｎｅ－世界８資産ファンド	アセットマネジメントＯｎｅ	-1.01%	2006/07/07	無期限	1.21%	17,438百万円	主として国内外の公社債（債券）、株式および不動産投資信託証券（リート）を中心に投資いたします。毎月決算を行います。原則として為替ヘッジは行いません。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=247315067&int_fd=fund:psearch:search_result
ＳＯＭＰＯ－ハッピーエイジング３０（ハッピーエイジング・ファンド）	ＳＯＭＰＯアセットマネジメント	+4.62%	2000/07/31	無期限	1.485%	17,429百万円	主として各マザーファンドの受益証券への投資を通して、国内株式・国内債券にとどまらず世界各国の株式及び債券に積極的に分散投資を行うことによって、リスクを軽減しつつ信託財産の着実な成長と安定した収益の確保を目指します。国内外の株式の基準組入比率を７０％とするファンドです。５つのファンドの中では比較的高いリスクをとり適度に高い収益を目指します。資産の成長性を重視した運用をお考えの方に適したファンドです。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=245315007&int_fd=fund:psearch:search_result
三井住友ＴＡＭ－世界スタートアップ＆イノベーション株式ファンド	三井住友トラスト・アセットマネジメント	-18.77%	null	null	1.859％程度	17,345百万円	世界のスタートアップ＆イノベーション企業の株式に投資します。「スタートアップ＆イノベーション企業の株式」とは、中小型株式のうち、原則として新規株式公開（IPO）後10年以内で、人々の生活を変革すると考えられる製品・サービスの提供を通じて高い成長が期待できる企業の株式をいいます。ただし、IPO後10年を経過した企業の株式にも投資を行うことがあります。実質的な運用は、BNYメロン・グループのメロン・インベストメンツ・コーポレーションが行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=264312193&int_fd=fund:psearch:search_result
明治安田－明治安田日本債券オープン（毎月決算型）	明治安田アセットマネジメント	-3.35%	2001/04/11	無期限	0.198%～0.715%	17,325百万円	国内の債券に実質的に投資し、長期的な信託財産の成長を図ることを目標として運用を行います。信用リスクの低減を図るため、原則として、信用ある格付機関によるＡ格相当以上の格付を有する公社債およびそれと同等以上の格付を有すると判断した公社債に投資します。毎月１０日（休業日の場合は翌営業日）に決算を行い、原則として、分配方針に基づき分配を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=212316014&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－三菱ＵＦＪ	三菱ＵＦＪ国際投信	+5.05%	null	null	1.21%	17,293百万円	世界の主要国のうち、信用力が高く、かつ、相対的に利回りが高い国の債券に投資することにより、利子収益の獲得をめざします。実質的な組入外貨建資産については原則として為替ヘッジを行わないため、為替相場の変動による影響を受けます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20331713C&int_fd=fund:psearch:search_result
キャピタル・インターナショナル－キャピタル日本株式ファンド	キャピタル・インターナショナル	-9.41%	null	null	1.584%	17,131百万円	わが国の株式に投資を行ない、信託財産の長期的な成長を目指して運用を行ないます。キャピタルのグローバルな調査に基づき、企業の収益性、成長性、安定性等を総合的に勘案して銘柄の選定を行なうことを基本とします。複数のポートフォリオ・マネジャーで構成する運用体制を通じて、投資対象やアイデアの分散を図り、安定的かつ継続的な運用成果の獲得を目指します。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=293311092&int_fd=fund:psearch:search_result
三菱ＵＦＪ国際－ｅＭＡＸＩＳ	三菱ＵＦＪ国際投信	+0.08%	2009/10/28	無期限	0.44%以内	17,081百万円	東証株価指数（ＴＯＰＩＸ）（配当込み）と連動する投資成果をめざして運用を行います。年1回決算を行います。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=20331209A&int_fd=fund:psearch:search_result
野村－情報エレクトロニクスファンド	野村アセットマネジメント	-14.73%	null	null	1.65%以内±0.055%	16,949百万円	わが国の金融商品取引所上場株式（これに準ずるものを含みます。）のうち、電気機器、精密機器などエレクトロニクスに関連する企業群や情報ソフトサービス、通信など情報通信に関連する企業群の株式を主要投資対象とします。原則、毎年2月21日（休業日の場合は翌営業日）に分配を行ないます。	https://site0.sbisec.co.jp//marble/fund/detail/achievement.do?s_rflg=1&Param6=201311842&int_fd=fund:psearch:search_result
